Date (yyyy-mm-dd),Timestamp (hh:mm:ss.nnn),G1 (W/m2),G2 (W/m2)
2015-03-24,05:44:00.000,0,0
2015-03-24,05:45:00.000,0,0
2015-03-24,05:46:00.000,0,0
2015-03-24,05:47:00.000,0,0
2015-03-24,05:48:00.000,0,0
2015-03-24,05:49:00.000,0,0
2015-03-24,05:50:00.000,0,0
2015-03-24,05:51:00.000,0,0
2015-03-24,05:52:00.000,0,0
2015-03-24,05:53:00.000,0,0
2015-03-24,05:54:00.000,0,0
2015-03-24,05:55:00.000,0,0
2015-03-24,05:56:00.000,0,0
2015-03-24,05:57:00.000,0,0
2015-03-24,05:58:00.000,0,0
2015-03-24,05:59:00.000,0,0
2015-03-24,06:00:00.000,0,0
2015-03-24,06:01:00.000,1,1
2015-03-24,06:02:00.000,1,1
2015-03-24,06:03:00.000,1,1
2015-03-24,06:04:00.000,2,2
2015-03-24,06:05:00.000,2,2
2015-03-24,06:06:00.000,3,2
2015-03-24,06:07:00.000,3,3
2015-03-24,06:08:00.000,3,3
2015-03-24,06:09:00.000,4,4
2015-03-24,06:10:00.000,5,4
2015-03-24,06:11:00.000,5,5
2015-03-24,06:12:00.000,6,5
2015-03-24,06:13:00.000,6,6
2015-03-24,06:14:00.000,7,6
2015-03-24,06:15:00.000,7,7
2015-03-24,06:16:00.000,8,8
2015-03-24,06:17:00.000,8,8
2015-03-24,06:18:00.000,9,9
2015-03-24,06:19:00.000,10,9
2015-03-24,06:20:00.000,10,10
2015-03-24,06:21:00.000,11,11
2015-03-24,06:22:00.000,12,11
2015-03-24,06:22:59.370,17,12
2015-03-24,06:23:00.000,16,12
2015-03-24,06:23:47.840,21,13
2015-03-24,06:24:00.000,21,13
2015-03-24,06:25:00.000,23,14
2015-03-24,06:26:00.000,25,15
2015-03-24,06:27:00.000,28,16
2015-03-24,06:28:00.000,31,17
2015-03-24,06:29:00.000,32,17
2015-03-24,06:30:00.000,34,18
2015-03-24,06:31:00.000,37,19
2015-03-24,06:32:00.000,41,21
2015-03-24,06:33:00.000,43,21
2015-03-24,06:34:00.000,47,23
2015-03-24,06:35:00.000,49,24
2015-03-24,06:36:00.000,52,25
2015-03-24,06:37:00.000,55,26
2015-03-24,06:38:00.000,58,27
2015-03-24,06:39:00.000,61,28
2015-03-24,06:40:00.000,64,30
2015-03-24,06:41:00.000,67,31
2015-03-24,06:42:00.000,71,33
2015-03-24,06:43:00.000,74,36
2015-03-24,06:44:00.000,77,38
2015-03-24,06:45:00.000,81,40
2015-03-24,06:46:00.000,85,42
2015-03-24,06:47:00.000,89,45
2015-03-24,06:48:00.000,93,48
2015-03-24,06:49:00.000,96,50
2015-03-24,06:50:00.000,100,53
2015-03-24,06:51:00.000,104,56
2015-03-24,06:52:00.000,107,59
2015-03-24,06:53:00.000,111,62
2015-03-24,06:54:00.000,115,65
2015-03-24,06:55:00.000,119,68
2015-03-24,06:56:00.000,122,71
2015-03-24,06:56:56.700,127,74
2015-03-24,06:57:00.000,126,75
2015-03-24,06:58:00.000,130,78
2015-03-24,06:59:00.000,133,82
2015-03-24,07:00:00.000,137,86
2015-03-24,07:01:00.000,140,89
2015-03-24,07:02:00.000,143,93
2015-03-24,07:02:58.260,147,98
2015-03-24,07:03:00.000,147,98
2015-03-24,07:04:00.000,149,101
2015-03-24,07:04:53.300,153,106
2015-03-24,07:05:00.000,153,106
2015-03-24,07:06:00.000,156,110
2015-03-24,07:06:56.270,159,115
2015-03-24,07:07:00.000,160,115
